Item_id,Item_title,Sponsored,Vendor,Alt_title,Promoted,Best Price,Parameters,General,EAN,Price,Currency,Has Variants,Variants,Rating,Count,Smart,Sellers Count,Total Units Sold,Total Sales Value,Item URL,Seller ID,Seller Name,Seller Url,Seller Rating,Super S
12767164951,Czajnik tradycyjny stalowy Karl Hausmann 3 l odcienie szarości i srebra,False,allegro,Czajnik tradycyjny stalowy Karl Hausmann 3 l odcienie szarości i srebra,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Rodzaj', 'values': ['czajnik tradycyjny'], 'highlight': True}, {'name': 'Materiał', 'values': ['stalowy'], 'highlight': False}]","[{'name': 'Rodzaj', 'values': ['czajnik tradycyjny'], 'highlight': True}, {'name': 'Materiał', 'values': ['stalowy'], 'highlight': False}]",5907564507820,54.99,PLN,x,,4.94,113,True,20,63,3464.3700000000003,https://allegro.pl/oferta/12767164951,72471582,skyhome,https://allegro.pl/uzytkownik/skyhome,99.7,True
13750885818,Czajnik elektryczny Manta Orisa 2200 W biały,True,allegro,Czajnik elektryczny Manta Orisa 2200 W biały,True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['21.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['22.5 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['21.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['22.5 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5902510607654,99.00,PLN,x,,4.89,446,True,7,93,9207.0,https://allegro.pl/oferta/13750885818,109877885,Oficjalny sklep Manta,https://allegro.pl/uzytkownik/MantaSklep,99.5,True
14013391922,Czajnik elektryczny Esperanza EKK016S 1350 W srebrny/szary,False,allegro,Czajnik elektryczny Esperanza EKK016S 1350 W srebrny/szary,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['18 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['20 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['18 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['20 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,36.00,PLN,x,"{'name': 'Kolor/Wzór', 'type': 'IMAGE', 'source': 'photo', 'variants': [{'id': '1299e0ccc7b1ce6a8fd0071e966ad278cd71abb7fdc255ed987952c62df3dd9e', 'image': {'url': 'https://a.allegroimg.com/original/11afce/f3dcb88a4030beebf0e36c97bd65'}, 'selected': True, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-elektryczny-bezpzewodowy-srebrny-1l-spring-14013391922'}}, {'id': 'edbe2e3a4ea7f0db0ae773ce16d85264d59ccf4f8faa7afd6851920efc6a01a3', 'image': {'url': 'https://a.allegroimg.com/original/05f336/5dd5d77942938c17b62657af649a'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-elektryczny-szary-mocny-1-0l-15063091376'}}]}",4.66,3863,True,25,64,2304.0,https://allegro.pl/oferta/14013391922,65205830,MARPOLAGD,https://allegro.pl/uzytkownik/MARPOLAGD,99.4,True
9024737722,Czajnik elektryczny Lund 68174 2200 W przezroczysty,False,allegro,Czajnik elektryczny Lund 68174 2200 W przezroczysty,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.8 l'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.8 l'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",5906083040306,117.00,PLN,x,,4.63,927,True,114,62,7254.0,https://allegro.pl/oferta/9024737722,76604684,lund_pl,https://allegro.pl/uzytkownik/lund_pl,98.9,False
13927993816,Czajnik elektryczny Russell Hobbs Honeycomb 2400 W czarny,False,allegro,Czajnik elektryczny Russell Hobbs Honeycomb 2400 W czarny,True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,144.99,PLN,x,"{'name': 'Kolor/Wzór', 'type': 'IMAGE', 'source': 'photo', 'variants': [{'id': '71c8b6c82b5ccc22dba91b95ca38f9af001884b99724782a8e32595d9f05e2b0', 'image': {'url': 'https://a.allegroimg.com/original/1121b5/5cf170b8426facca4e43f170082c'}, 'selected': True, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-russell-hobbs-honeycomb-black-26051-70-13927993816'}}, {'id': '0e1237d7ad3f807ec74677ddda9060a20d0471da6e6c025bc651ce9f1e9379ad', 'image': {'url': 'https://a.allegroimg.com/original/11b2c8/4e582d1d425b8dab58d5e093c7d7'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-russell-hobbs-26382-70-grove-15166727987'}}, {'id': '72ea580e0b685aa60f9e944bbdac718e7b874d484c24a2911bf03e53252b5ffc', 'image': {'url': 'https://a.allegroimg.com/original/29e053/98e02a7d4f9ab9065f83575a4fbc'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-russell-hobbs-26380-70-groove-czarny-15163196502'}}, {'id': '7430a80ab772df5fef7ba92c437e1dee8a89071480c4ebe3b1535c4fac303814', 'image': {'url': 'https://a.allegroimg.com/original/114bec/85077a84404db06172d268f5d6d4'}, 'selected': False, 'offer': {'url': 'https://allegro.pl/oferta/czajnik-russell-hobbs-honeycomb-1-7l-2400w-szary-14363267490'}}]}",4.92,657,True,36,62,8989.380000000001,https://allegro.pl/oferta/13927993816,20164490,OleOlepl,https://allegro.pl/uzytkownik/OleOlepl,98.8,False
14432764046,Środek do usuwania kamienia Hillmann ADGCH03,False,allegro,Środek do usuwania kamienia Hillmann ADGCH03,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Postać', 'values': ['płyn'], 'highlight': False}, {'name': 'Przeznaczenie', 'values': ['uniwersalny'], 'highlight': False}]","[{'name': 'Postać', 'values': ['płyn'], 'highlight': False}, {'name': 'Przeznaczenie', 'values': ['uniwersalny'], 'highlight': False}]",N/A,24.90,PLN,x,,4.93,70,True,1,61,1518.8999999999999,https://allegro.pl/oferta/14432764046,20164490,OleOlepl,https://allegro.pl/uzytkownik/OleOlepl,98.8,False
12599438184,"Czajnik tradycyjny stalowy Florina 2,3 l czarny",False,allegro,"Czajnik tradycyjny stalowy Florina 2,3 l czarny",True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Rodzaj', 'values': ['czajnik tradycyjny'], 'highlight': True}, {'name': 'Materiał', 'values': ['stalowy'], 'highlight': False}]","[{'name': 'Rodzaj', 'values': ['czajnik tradycyjny'], 'highlight': True}, {'name': 'Materiał', 'values': ['stalowy'], 'highlight': False}]",N/A,114.99,PLN,x,,4.81,1279,True,24,61,7014.389999999999,https://allegro.pl/oferta/12599438184,47403517,Florina_pl,https://allegro.pl/uzytkownik/Florina_pl,99.8,True
12987111747,Czajnik elektryczny Maestro MR028Z 1000 W biały,False,allegro,Czajnik elektryczny Maestro MR028Z 1000 W biały,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['19.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['21 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['19.5 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['21 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,48.66,PLN,x,,4.86,239,True,19,61,2968.2599999999998,https://allegro.pl/oferta/12987111747,89142599,InsideNet,https://allegro.pl/uzytkownik/InsideNet,99.3,False
14134710057,Czajnik elektryczny Łucznik PK-2018 2200 W czarny,False,allegro,Czajnik elektryczny Łucznik PK-2018 2200 W czarny,True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['22 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['25 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.7 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['22 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['25 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",N/A,107.89,PLN,x,,4.94,133,True,7,61,6581.29,https://allegro.pl/oferta/14134710057,104393832,Oficjalny sklep Łucznik,https://allegro.pl/uzytkownik/lucznik_polska,99.4,False
14594472878,Czajnik elektryczny SEJOY TN74 800 W biały,True,allegro,Czajnik elektryczny SEJOY TN74 800 W biały,True,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Pojemność', 'values': ['1.2 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['24 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['30.5 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]","[{'name': 'Pojemność', 'values': ['1.2 l'], 'highlight': False}, {'name': 'Szerokość produktu', 'values': ['24 cm'], 'highlight': False}, {'name': 'Wysokość produktu', 'values': ['30.5 cm'], 'highlight': False}, {'name': 'Obrotowa podstawa', 'values': ['tak'], 'highlight': False}]",6970392218380,159.00,PLN,x,,4.72,157,True,17,92,14628.0,https://allegro.pl/oferta/14594472878,109988085,SejoyOfficial,https://allegro.pl/uzytkownik/SejoyOfficial,98.9,True
