Item_id,Item_title,Sponsored,Vendor,Alt_title,Promoted,Best Price,Parameters,General,EAN,Price,Currency,Has Variants,Variants,Rating,Count,Smart,Sellers Count,Total Units Sold,Total Sales Value,Item URL,Seller ID,Seller Name,Seller Url,Seller Rating,Super S
13533801852,"Przedłużacz ogrodowy, pojedynczy onexx 10 m 1 szt. gniazd pomarańczowy",False,allegro,"Przedłużacz ogrodowy, pojedynczy onexx 10 m 1 szt. gniazd pomarańczowy",True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Długość kabla', 'values': ['10 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Z uziemieniem'], 'highlight': False}]","[{'name': 'Długość kabla', 'values': ['10 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Z uziemieniem'], 'highlight': False}]",4527934174757,31.48,PLN,x,,4.76,251,True,9,140,4407.2,https://allegro.pl/oferta/13533801852,27910402,extremopolska_pl,https://allegro.pl/uzytkownik/extremopolska_pl,98.4,False
12928073710,Przedłużacz ogrodowy Kraft&Dele 50 m 1 szt. gniazd pomarańczowy,False,allegro,Przedłużacz ogrodowy Kraft&Dele 50 m 1 szt. gniazd pomarańczowy,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Długość kabla', 'values': ['50 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Bez uziemienia'], 'highlight': False}]","[{'name': 'Długość kabla', 'values': ['50 m'], 'highlight': False}, {'name': 'Liczba gniazdek', 'values': ['1 szt.'], 'highlight': False}, {'name': 'Uziemienie', 'values': ['Bez uziemienia'], 'highlight': False}]",5903175335173,48.90,PLN,x,,4.80,554,True,36,138,6748.2,https://allegro.pl/oferta/12928073710,24089734,TarczeFI,https://allegro.pl/uzytkownik/TarczeFI,98.7,True
11988536637,"Olej 10W30 Honda 0,6l do kosiarki i silników 4-suw",False,allegro,"Olej 10W30 Honda 0,6l do kosiarki i silników 4-suw",True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Marka', 'values': ['Honda'], 'highlight': False}]","[{'name': 'Marka', 'values': ['Honda'], 'highlight': False}]",8716106541980,37.98,PLN,x,,4.97,2284,True,65,115,4367.7,https://allegro.pl/oferta/11988536637,45399010,zakupy_anmar,https://allegro.pl/uzytkownik/zakupy_anmar,100,True
7570310375,Olej do mieszanki Axenol Sil-Oil KONSIL1 1l,False,allegro,Olej do mieszanki Axenol Sil-Oil KONSIL1 1l,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Marka', 'values': ['Axenol'], 'highlight': False}]","[{'name': 'Marka', 'values': ['Axenol'], 'highlight': False}]",N/A,23.90,PLN,x,,4.93,1689,True,62,114,2724.6,https://allegro.pl/oferta/7570310375,7502806,Tadek_Sprzedawca,https://allegro.pl/uzytkownik/Tadek_Sprzedawca,99.3,True
13452619533,Robot koszący Worx Landroid szer. koszenia 18 cm,True,allegro,Robot koszący Worx Landroid szer. koszenia 18 cm,False,True,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Wydajność koszenia', 'values': ['400 m²'], 'highlight': False}]","[{'name': 'Wydajność koszenia', 'values': ['400 m²'], 'highlight': False}]",6925387185864,2349.00,PLN,x,,4.85,13,True,22,0,0.0,https://allegro.pl/oferta/13452619533,44498519,Max_elektro,https://allegro.pl/uzytkownik/Max_elektro,99.3,False
9071786112,Akumulator Green Cell 12 V 14 Ah,False,allegro,Akumulator Green Cell 12 V 14 Ah,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Wysokość', 'values': ['95 mm'], 'highlight': False}, {'name': 'Szerokość', 'values': ['98 mm'], 'highlight': False}, {'name': 'Głębokość', 'values': ['151 mm'], 'highlight': False}]","[{'name': 'Wysokość', 'values': ['95 mm'], 'highlight': False}, {'name': 'Szerokość', 'values': ['98 mm'], 'highlight': False}, {'name': 'Głębokość', 'values': ['151 mm'], 'highlight': False}]",5902701411541,85.99,PLN,x,,4.93,1158,True,125,107,9200.93,https://allegro.pl/oferta/9071786112,1818256,Swiatbaterii,https://allegro.pl/uzytkownik/Swiatbaterii,99.4,True
7350943481,"OLEJ DO KOSIARKI BRIGGS & STRATTON SAE30 1,4 L",False,allegro,"OLEJ DO KOSIARKI BRIGGS & STRATTON SAE30 1,4 L",True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Marka', 'values': ['Briggs&Stratton'], 'highlight': False}]","[{'name': 'Marka', 'values': ['Briggs&Stratton'], 'highlight': False}]",04016153100067,50.00,PLN,x,,4.96,182,True,3,96,4800.0,https://allegro.pl/oferta/7350943481,21375547,Konar2011,https://allegro.pl/uzytkownik/Konar2011,99.3,True
15058096734,Kosiarka elektryczna Riwall 2500 W 35 l,False,allegro,Kosiarka elektryczna Riwall 2500 W 35 l,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kosz', 'values': ['z koszem'], 'highlight': False}, {'name': 'Regulacja wysokości koszenia', 'values': ['z regulacją'], 'highlight': False}, {'name': 'Zakres regulacji wysokości koszenia', 'values': ['3.5-6.5 cm'], 'highlight': False}, {'name': 'Waga narzędzia', 'values': ['12 kg'], 'highlight': False}]","[{'name': 'Kosz', 'values': ['z koszem'], 'highlight': False}, {'name': 'Regulacja wysokości koszenia', 'values': ['z regulacją'], 'highlight': False}, {'name': 'Zakres regulacji wysokości koszenia', 'values': ['3.5-6.5 cm'], 'highlight': False}, {'name': 'Waga narzędzia', 'values': ['12 kg'], 'highlight': False}]",5998758712823,249.00,PLN,x,,4.72,731,True,3,92,22908.0,https://allegro.pl/oferta/15058096734,48008172,mimac-polska,https://allegro.pl/uzytkownik/mimac-polska,100,True
15119634574,Kosiarka elektryczna Riwall 2500 W 35 l + Instrukcja obsługi Riwall,False,allegro,Kosiarka elektryczna Riwall 2500 W 35 l + Instrukcja obsługi Riwall,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}, {'name': 'Kosz', 'values': ['z koszem'], 'highlight': False}, {'name': 'Regulacja wysokości koszenia', 'values': ['z regulacją'], 'highlight': False}, {'name': 'Zakres regulacji wysokości koszenia', 'values': ['3.5-6.5 cm'], 'highlight': False}, {'name': 'Waga narzędzia', 'values': ['12 kg'], 'highlight': False}]","[{'name': 'Kosz', 'values': ['z koszem'], 'highlight': False}, {'name': 'Regulacja wysokości koszenia', 'values': ['z regulacją'], 'highlight': False}, {'name': 'Zakres regulacji wysokości koszenia', 'values': ['3.5-6.5 cm'], 'highlight': False}, {'name': 'Waga narzędzia', 'values': ['12 kg'], 'highlight': False}]",5998758712823,299.00,PLN,x,,N/A,0,True,3,0,0.0,https://allegro.pl/oferta/15119634574,111537632,Oficjalny sklep Riwall Pro,https://allegro.pl/uzytkownik/sma_riwall-pro,100,True
10848703956,FILTR PALIWA DO KOSIARKI TRAKTORKA Briggs Stratton,False,allegro,FILTR PALIWA DO KOSIARKI TRAKTORKA Briggs Stratton,True,False,"[{'name': 'Stan', 'values': ['Nowy'], 'highlight': False}]",[],N/A,8.99,PLN,x,,4.90,412,True,6,86,773.14,https://allegro.pl/oferta/10848703956,37755893,Wertis-pl,https://allegro.pl/uzytkownik/Wertis-pl,99.4,True
